*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  40  1.228e+01  2.425e+01  5.482e-01  1.389e+01  1.000e-09  1.000e-09  0.2500  1.208e-02  0.000e+00  7.061e-03  3.059e+00  3.061e+00  2.668e+00  1.496e+00
  41  8.108e+00  1.983e+01  6.286e-01  1.096e+01  1.000e-09  1.000e-09  0.5000  1.314e-02  0.000e+00  1.431e-02  4.172e+00  4.173e+00  2.399e+00  6.278e-01
  42  5.156e+00  1.370e+01  4.802e-01  5.484e+00  1.000e-09  1.000e-09  1.0000  2.016e-02  0.000e+00  1.985e-02  2.956e+00  2.951e+00  2.716e-01  2.666e-01
  43  4.459e+00  5.258e+00  1.276e-01  9.702e-01  1.000e-09  1.000e-09  1.0000  4.722e-03  0.000e+00  2.757e-03  6.968e-01  6.971e-01  4.171e+00  4.172e+00
  44  4.418e+00  4.425e+00  7.541e-03  5.402e-02  1.000e-09  1.000e-09  1.0000  1.036e-04  0.000e+00  1.446e-05  4.086e-02  4.092e-02  4.339e-01  4.340e-01
  45  4.418e+00  4.418e+00  1.349e-04  1.064e-03  1.000e-09  1.000e-09  1.0000  2.398e-06  0.000e+00  1.640e-06  7.308e-04  7.311e-04  3.775e-03  3.775e-03
  46  4.417e+00  4.417e+00  1.647e-05  1.085e-04  1.000e-08  1.000e-08  1.0000  2.087e-07  0.000e+00  1.706e-07  8.924e-05  8.926e-05  2.047e-04  2.048e-04
  47  4.417e+00  4.417e+00  1.179e-06  7.745e-06  1.000e-07  1.000e-07  1.0000  1.432e-08  0.000e+00  1.074e-08  6.389e-06  6.391e-06  1.491e-05  1.492e-05
  48  4.417e+00  4.417e+00  8.410e-08  5.520e-07  1.000e-06  1.000e-06  1.0000  1.032e-09  0.000e+00  8.023e-10  4.556e-07  4.557e-07  1.059e-06  1.059e-06
  49  4.417e+00  4.417e+00  5.998e-09  3.935e-08  1.000e-05  1.000e-05  1.0000  7.322e-11  0.000e+00  5.618e-11  3.249e-08  3.250e-08  7.677e-08  7.678e-08
Target end-effector pose:
   position: [1. 0. 1.]
   quaternion: [ 0.6124  0.3536  0.6124 -0.3536]
Terminal end-effector pose:
   position: [ 1. -0.  1.]
   quaternion: [ 0.6124  0.3536  0.6124 -0.3536]
