*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  76  7.736e+01  8.396e+01  1.162e+01  9.992e+00  1.000e-09  1.000e-09  0.1250  2.143e-04  0.000e+00  1.162e+01  1.172e+00  1.174e+00  1.254e+00  1.827e+00
  77  7.687e+01  8.306e+01  1.099e+01  8.998e+00  1.000e-09  1.000e-09  0.0625  2.033e-04  0.000e+00  1.099e+01  5.451e-01  4.814e-01  5.675e-01  8.399e-01
  78  7.667e+01  8.257e+01  1.066e+01  8.367e+00  1.000e-09  1.000e-09  0.0625  1.928e-04  0.000e+00  1.066e+01  5.069e-01  2.071e-01  5.182e-01  3.881e-01
  79  7.616e+01  8.220e+01  1.065e+01  8.310e+00  1.000e-09  1.000e-09  0.0625  1.828e-04  0.000e+00  1.065e+01  5.034e-01  5.037e-01  5.039e-01  5.108e-01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  80  7.593e+01  8.140e+01  1.048e+01  7.640e+00  1.000e-09  1.000e-09  0.0312  1.775e-04  0.000e+00  1.048e+01  2.351e-01  2.331e-01  2.379e-01  3.216e-01
  81  7.585e+01  8.121e+01  1.035e+01  7.453e+00  1.000e-09  1.000e-09  0.0156  1.748e-04  0.000e+00  1.035e+01  1.156e-01  7.552e-02  1.166e-01  1.395e-01
  82  7.545e+01  8.081e+01  1.034e+01  7.379e+00  1.000e-09  1.000e-09  0.0625  1.658e-04  0.000e+00  1.034e+01  4.470e-01  4.068e-01  4.475e-01  4.147e-01
  83  7.516e+01  8.257e+01  1.016e+01  1.042e+01  1.000e-09  1.000e-09  0.0312  1.608e-04  0.000e+00  1.016e+01  3.206e-01  2.840e-01  3.247e-01  4.144e-01
  84  7.512e+01  8.270e+01  1.009e+01  1.055e+01  1.000e-09  1.000e-09  0.0078  1.596e-04  0.000e+00  1.009e+01  8.214e-02  4.308e-02  8.255e-02  9.574e-02
  85  7.463e+01  8.214e+01  1.004e+01  1.044e+01  1.000e-09  1.000e-09  0.0625  1.499e-04  0.000e+00  1.004e+01  6.325e-01  4.933e-01  6.346e-01  5.279e-01
  86  7.357e+01  8.127e+01  1.099e+01  9.729e+00  1.000e-09  1.000e-09  0.1250  1.328e-04  0.000e+00  1.099e+01  1.141e+00  1.057e+00  1.058e+00  3.914e-01
  87  7.308e+01  7.893e+01  1.082e+01  8.200e+00  1.000e-09  1.000e-09  0.0625  1.248e-04  0.000e+00  1.082e+01  4.967e-01  4.900e-01  5.025e-01  5.828e-01
  88  7.297e+01  7.832e+01  1.068e+01  7.464e+00  1.000e-09  1.000e-09  0.0156  1.228e-04  0.000e+00  1.068e+01  1.157e-01  1.073e-01  1.168e-01  1.766e-01
  89  7.295e+01  7.823e+01  1.064e+01  7.309e+00  1.000e-09  1.000e-09  0.0039  1.224e-04  0.000e+00  1.064e+01  2.850e-02  2.097e-02  2.857e-02  4.075e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  90  7.251e+01  7.799e+01  1.119e+01  7.173e+00  1.000e-09  1.000e-09  0.1250  1.083e-04  0.000e+00  1.119e+01  8.414e-01  4.378e-01  8.078e-01  1.687e-01
  91  7.235e+01  7.714e+01  1.089e+01  6.785e+00  1.000e-09  1.000e-09  0.0625  1.018e-04  0.000e+00  1.089e+01  4.110e-01  1.688e-01  4.193e-01  3.002e-01
  92  7.204e+01  7.674e+01  1.058e+01  6.665e+00  1.000e-09  1.000e-09  0.0625  9.565e-05  0.000e+00  1.058e+01  4.037e-01  3.032e-01  4.125e-01  4.431e-01
  93  7.125e+01  7.619e+01  1.069e+01  6.735e+00  1.000e-09  1.000e-09  0.1250  8.398e-05  0.000e+00  1.069e+01  7.901e-01  7.908e-01  7.838e-01  7.407e-01
  94  7.094e+01  7.492e+01  1.031e+01  5.688e+00  1.000e-09  1.000e-09  0.0625  7.871e-05  0.000e+00  1.031e+01  3.446e-01  3.142e-01  3.538e-01  4.621e-01
  95  7.042e+01  7.412e+01  9.999e+00  5.238e+00  1.000e-09  1.000e-09  0.1250  6.885e-05  0.000e+00  9.999e+00  6.146e-01  5.181e-01  6.287e-01  6.313e-01
  96  7.009e+01  7.324e+01  9.528e+00  4.539e+00  1.000e-09  1.000e-09  0.1250  6.025e-05  0.000e+00  9.528e+00  5.326e-01  3.311e-01  5.520e-01  4.868e-01
  97  6.986e+01  7.275e+01  9.075e+00  4.149e+00  1.000e-09  1.000e-09  0.0625  5.648e-05  0.000e+00  9.075e+00  2.514e-01  2.245e-01  2.604e-01  3.683e-01
  98  6.965e+01  7.265e+01  8.625e+00  4.328e+00  1.000e-09  1.000e-09  0.0625  5.296e-05  0.000e+00  8.625e+00  2.622e-01  2.117e-01  2.720e-01  3.680e-01
  99  6.912e+01  7.218e+01  7.904e+00  4.596e+00  1.000e-09  1.000e-09  0.1250  4.650e-05  0.000e+00  7.904e+00  5.392e-01  5.364e-01  5.741e-01  8.152e-01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
 100  6.911e+01  7.156e+01  7.151e+00  3.719e+00  1.000e-09  1.000e-09  0.1250  4.086e-05  0.000e+00  7.150e+00  4.364e-01  8.440e-03  4.686e-01  2.666e-01
 101  6.872e+01  7.135e+01  6.381e+00  4.062e+00  1.000e-09  1.000e-09  0.1250  3.695e-05  0.000e+00  6.381e+00  4.766e-01  3.911e-01  5.163e-01  7.085e-01
