*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  21  2.753e-02  7.050e-02  1.716e+01  2.999e-02  1.000e-09  1.000e-09  0.5000  1.716e+01  0.000e+00  3.232e-13  1.022e-02  1.007e-02  8.234e-04 -8.726e-03
  22  3.404e-02  3.793e-02  3.110e+00  6.306e-03  1.000e-09  1.000e-09  1.0000  3.110e+00  0.000e+00  2.444e-12 -2.899e-03 -6.509e-03  1.469e-02  1.108e-02
  23  3.156e-02  4.102e-02  3.227e+00  9.734e-03  1.000e-09  1.000e-09  1.0000  3.227e+00  0.000e+00  6.218e-13  6.380e-03  2.473e-03  6.036e-03  2.130e-03
  24  2.502e-02  2.710e-02  7.894e-01  8.824e-03  1.000e-08  1.000e-08  1.0000  7.894e-01  0.000e+00  3.608e-12  5.964e-03  6.545e-03  1.240e-02  1.298e-02
  25  2.549e-02  2.695e-02  1.103e+00  3.593e-04  2.000e-09  2.000e-09  1.0000  1.103e+00  0.000e+00  2.771e-12 -4.645e-04 -4.733e-04 -8.782e-04 -8.870e-04
  26  2.485e-02  2.495e-02  1.311e-01  8.221e-04  2.000e-08  2.000e-08  1.0000  1.311e-01  0.000e+00  8.872e-13  6.028e-04  6.411e-04  1.362e-03  1.400e-03
  27  2.469e-02  2.482e-02  7.889e-02  2.339e-04  2.000e-07  2.000e-07  1.0000  7.889e-02  0.000e+00  1.023e-12  1.525e-04  1.604e-04  2.393e-04  2.472e-04
  28  2.458e-02  2.464e-02  2.997e-02  1.330e-04  2.000e-06  2.000e-06  1.0000  2.997e-02  0.000e+00  7.417e-13  9.909e-05  1.062e-04  1.869e-04  1.940e-04
  29  2.454e-02  2.455e-02  3.373e-03  4.278e-05  2.000e-05  2.000e-05  1.0000  3.373e-03  0.000e+00  3.655e-14  3.896e-05  3.974e-05  8.834e-05  8.912e-05
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  2.454e-02  2.454e-02  5.836e-05  5.270e-06  2.000e-04  2.000e-04  1.0000  5.836e-05  0.000e+00  3.060e-14  5.201e-06  5.217e-06  1.250e-05  1.252e-05
  31  2.454e-02  2.454e-02  6.203e-07  3.338e-07  2.000e-03  2.000e-03  1.0000  6.203e-07  0.000e+00  1.700e-16  3.331e-07  3.332e-07  8.038e-07  8.040e-07
  32  2.454e-02  2.454e-02  2.880e-08  2.951e-08  2.000e-02  2.000e-02  1.0000  6.244e-09  0.000e+00  6.939e-18  2.951e-08  2.951e-08  7.123e-08  7.124e-08
  33  2.454e-02  2.454e-02  2.840e-09  2.910e-09  2.000e-01  2.000e-01  1.0000  6.248e-11  0.000e+00  9.758e-19  2.910e-09  2.910e-09  3.330e-09  3.330e-09
  34  2.454e-02  2.454e-02  2.836e-10  2.906e-10  2.000e+00  2.000e+00  1.0000  6.297e-13  0.000e+00  1.030e-18  2.906e-10  2.906e-10  2.948e-10  2.948e-10
Target state: [0. 0. 0. 0.]
Terminal state: [0. 0. 0. 0.]
