*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  66  1.006e+02  1.213e+02  4.554e+01  3.015e+01  1.000e-09  1.000e-09  0.0625  9.616e-04  0.000e+00  4.554e+01  1.827e+00  1.825e+00  1.897e+00  2.948e+00
  67  9.988e+01  1.191e+02  4.426e+01  2.731e+01  1.000e-09  1.000e-09  0.0312  9.361e-04  0.000e+00  4.426e+01  8.404e-01  6.994e-01  8.579e-01  1.257e+00
  68  9.995e+01  1.186e+02  4.360e+01  2.610e+01  1.000e-09  1.000e-09  0.0156  9.231e-04  0.000e+00  4.360e+01  4.047e-01 -7.208e-02  4.090e-01  2.069e-01
  69  9.837e+01  1.166e+02  4.152e+01  2.641e+01  1.000e-09  1.000e-09  0.0625  8.826e-04  0.000e+00  4.152e+01  1.600e+00  1.578e+00  1.657e+00  2.493e+00
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  70  9.911e+01  1.155e+02  3.866e+01  2.422e+01  1.000e-09  1.000e-09  0.1250  8.295e-04  0.000e+00  3.866e+01  2.842e+00 -7.366e-01  2.993e+00  4.715e-01
  71  9.888e+01  1.182e+02  3.758e+01  2.742e+01  1.000e-09  1.000e-09  0.0312  8.073e-04  0.000e+00  3.758e+01  8.436e-01  2.292e-01  8.610e-01  7.845e-01
  72  9.580e+01  1.141e+02  3.484e+01  2.724e+01  1.000e-09  1.000e-09  0.1250  7.552e-04  0.000e+00  3.484e+01  3.195e+00  3.078e+00  3.374e+00  4.516e+00
  73  9.318e+01  1.117e+02  3.929e+01  2.267e+01  1.000e-09  1.000e-09  0.2500  7.193e-04  0.000e+00  3.929e+01  4.970e+00  2.620e+00  4.445e+00  5.197e-01
  74  9.281e+01  1.076e+02  3.924e+01  2.030e+01  1.000e-09  1.000e-09  0.0625  6.820e-04  0.000e+00  3.924e+01  1.230e+00  3.771e-01  1.231e+00  3.967e-01
  75  9.151e+01  1.078e+02  4.041e+01  2.177e+01  1.000e-09  1.000e-09  0.0625  6.484e-04  0.000e+00  4.040e+01  1.319e+00  1.295e+00  1.290e+00  8.249e-01
  76  9.127e+01  1.071e+02  4.182e+01  2.100e+01  1.000e-09  1.000e-09  0.0625  6.155e-04  0.000e+00  4.182e+01  1.272e+00  2.417e-01  1.239e+00 -2.923e-01
  77  9.083e+01  1.125e+02  5.369e+01  2.333e+01  1.000e-09  1.000e-09  0.1250  5.641e-04  0.000e+00  5.369e+01  2.737e+00  4.378e-01  2.137e+00 -4.363e+00
  78  8.933e+01  1.078e+02  5.534e+01  2.474e+01  1.000e-09  1.000e-09  0.0625  5.331e-04  0.000e+00  5.534e+01  1.499e+00  1.496e+00  1.464e+00  9.471e-01
  79  8.911e+01  1.052e+02  5.479e+01  2.246e+01  1.000e-09  1.000e-09  0.0156  5.250e-04  0.000e+00  5.479e+01  3.483e-01  2.287e-01  3.508e-01  3.888e-01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  80  8.886e+01  1.047e+02  5.426e+01  2.212e+01  1.000e-09  1.000e-09  0.0156  5.171e-04  0.000e+00  5.426e+01  3.430e-01  2.407e-01  3.454e-01  3.971e-01
  81  8.665e+01  1.064e+02  6.811e+01  2.170e+01  1.000e-09  1.000e-09  0.1250  4.653e-04  0.000e+00  6.811e+01  2.546e+00  2.216e+00  2.044e+00 -1.798e+00
  82  8.654e+01  1.002e+02  6.738e+01  1.900e+01  1.000e-09  1.000e-09  0.0156  4.582e-04  0.000e+00  6.738e+01  2.946e-01  1.133e-01  2.969e-01  2.617e-01
  83  8.542e+01  1.019e+02  8.050e+01  1.904e+01  1.000e-09  1.000e-09  0.1250  4.087e-04  0.000e+00  8.050e+01  2.233e+00  1.114e+00  1.897e+00 -1.574e+00
  84  8.545e+01  1.000e+02  7.996e+01  2.026e+01  1.000e-09  1.000e-09  0.0078  4.056e-04  0.000e+00  7.996e+01  1.577e-01 -2.529e-02  1.585e-01  7.237e-02
  85  8.494e+01  9.974e+01  8.054e+01  2.032e+01  1.000e-09  1.000e-09  0.0625  3.812e-04  0.000e+00  8.054e+01  1.231e+00  5.087e-01  1.224e+00  4.026e-01
  86  8.276e+01  1.085e+02  1.442e+02  1.988e+01  1.000e-09  1.000e-09  0.2500  2.979e-04  0.000e+00  1.442e+02  4.355e+00  2.178e+00  1.518e+00 -9.172e+00
  87  8.167e+01  9.433e+01  1.420e+02  1.762e+01  1.000e-09  1.000e-09  0.1250  2.595e-04  0.000e+00  1.420e+02  2.066e+00  1.092e+00  2.091e+00  1.287e+00
  88  8.068e+01  9.242e+01  1.366e+02  1.695e+01  1.000e-09  1.000e-09  0.0625  2.430e-04  0.000e+00  1.366e+02  1.026e+00  9.859e-01  1.055e+00  1.451e+00
  89  8.070e+01  9.224e+01  1.356e+02  1.613e+01  1.000e-09  1.000e-09  0.0078  2.411e-04  0.000e+00  1.356e+02  1.256e-01 -1.902e-02  1.262e-01  6.741e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  90  8.045e+01  9.188e+01  1.337e+02  1.609e+01  1.000e-09  1.000e-09  0.0156  2.373e-04  0.000e+00  1.337e+02  2.495e-01  2.494e-01  2.521e-01  4.132e-01
  91  8.045e+01  9.166e+01  1.331e+02  1.562e+01  1.000e-09  1.000e-09  0.0039  2.364e-04  0.000e+00  1.331e+02  6.090e-02  7.280e-03  6.107e-02  5.022e-02
  92  7.997e+01  9.084e+01  1.298e+02  1.548e+01  1.000e-09  1.000e-09  0.0312  2.291e-04  0.000e+00  1.298e+02  4.761e-01  4.761e-01  4.850e-01  7.605e-01
