*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  33  4.176e+01  4.409e+01  4.032e+01  4.376e+00  1.000e-09  1.000e-09  1.0000  3.005e+01  0.000e+00  1.027e+01  2.491e+00  2.651e+00  3.724e+00  3.884e+00
  34  4.094e+01  4.120e+01  9.136e+00  8.719e-01  1.000e-09  1.000e-09  1.0000  2.976e+00  0.000e+00  6.160e+00  5.559e-01  8.214e-01  1.455e+00  1.721e+00
  35  4.103e+01  4.133e+01  2.074e+01  1.419e-01  1.000e-09  1.000e-09  1.0000  1.210e+00  0.000e+00  1.953e+01 -1.241e-01 -8.690e-02 -2.914e-01 -2.541e-01
  36  4.102e+01  4.112e+01  1.391e+01  2.197e-01  1.000e-09  1.000e-09  1.0000  4.348e+00  0.000e+00  9.560e+00  4.987e-02  1.105e-02  9.909e-02  6.026e-02
  37  4.099e+01  4.101e+01  5.036e+00  1.836e-01  1.000e-09  1.000e-09  1.0000  1.451e+00  0.000e+00  3.585e+00  2.043e-02  2.692e-02  5.241e-02  5.890e-02
  38  4.092e+01  4.101e+01  3.616e+00  1.643e-01  1.000e-09  1.000e-09  0.5000  1.224e+00  0.000e+00  2.392e+00  6.349e-02  7.095e-02  8.153e-02  1.070e-01
  39  4.091e+01  4.093e+01  1.495e+00  2.757e-02  1.000e-09  1.000e-09  1.0000  8.777e-02  0.000e+00  1.407e+00  8.271e-03  1.134e-02  3.524e-02  3.830e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  40  4.091e+01  4.091e+01  1.065e-01  3.442e-04  1.000e-09  1.000e-09  1.0000  2.271e-02  0.000e+00  8.377e-02 -1.671e-03 -1.391e-03  7.154e-03  7.434e-03
  41  4.091e+01  4.091e+01  6.988e-02  2.868e-04  1.000e-09  1.000e-09  1.0000  1.758e-02  0.000e+00  5.230e-02 -2.250e-04 -3.374e-04 -1.087e-04 -2.211e-04
  42  4.091e+01  4.091e+01  4.562e-02  5.296e-04  1.000e-09  1.000e-09  1.0000  1.563e-02  0.000e+00  2.999e-02  9.731e-05  1.737e-05  1.456e-04  6.563e-05
  43  4.091e+01  4.091e+01  2.850e-02  3.507e-04  1.000e-08  1.000e-08  0.5000  1.145e-02  0.000e+00  1.706e-02  1.083e-04  3.400e-05  1.305e-04  7.830e-05
  44  4.091e+01  4.091e+01  2.320e-04  1.665e-04  1.000e-07  1.000e-07  1.0000  8.783e-05  0.000e+00  1.442e-04 -1.691e-04 -1.689e-04 -1.326e-04 -1.323e-04
  45  4.091e+01  4.091e+01  3.205e-04  1.709e-05  2.000e-08  2.000e-08  1.0000  4.391e-05  0.000e+00  2.766e-04  1.265e-05  1.430e-05  5.756e-06  7.409e-06
  46  4.091e+01  4.091e+01  2.565e-06  1.863e-06  2.000e-07  2.000e-07  1.0000  7.768e-07  0.000e+00  1.788e-06 -1.934e-06 -1.933e-06  1.045e-05  1.045e-05
step integration (guess):  0.01
step integration (optimal):  0.024416101959309905
Target state: [1. 0. 1. 0. 0. 0.]
Terminal state: [ 1.  0.  1. -0.  0. -0.]
